tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
2654,DPW Maintained,Maytenus boaria :: Mayten,1988 Bush St,1,Sidewalk: Curb side : Cutout,DPW,1/30/2005,12,3X3,37.7875549,-122.4299512
230875,DPW Maintained,Maytenus boaria :: Mayten,236 Whitney St,1,Sidewalk: Curb side : Cutout,Private,7/10/2017,3,Width 3ft,37.73820424,-122.4273704
43764,DPW Maintained,Maytenus boaria :: Mayten,320 18th Ave,1,Sidewalk: Curb side : Cutout,Private,7/26/2000,6,,37.78192694,-122.477263
14550,DPW Maintained,Maytenus boaria :: Mayten,834 Masonic Ave,1,Sidewalk: Curb side : Cutout,Private,1/12/1993,12,3X3,37.77349149,-122.445887
9485,DPW Maintained,Maytenus boaria :: Mayten,847 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,5/6/2002,3,3X3,37.7804503,-122.4244593
47421,DPW Maintained,Maytenus boaria :: Mayten,866 36th Ave,1,Sidewalk: Curb side : Cutout,Private,5/14/2002,7,,37.77264969,-122.4959452
60883,DPW Maintained,Maytenus boaria :: Mayten,770 Filbert St,1,Sidewalk: Curb side : Cutout,Private,6/11/1983,12,,37.80104709,-122.4124546
20238,DPW Maintained,Maytenus boaria :: Mayten,1750X Steiner St,5,Sidewalk: Curb side : Cutout,DPW,1/5/1992,6,4X4,37.78542969,-122.4347402
82973,DPW Maintained,Maytenus boaria :: Mayten,838 26th Ave,2,Sidewalk: Curb side : Cutout,Private,9/16/2006,3,,37.77365223,-122.4852693
58972,DPW Maintained,Maytenus boaria :: Mayten,231 03rd Ave,1,Sidewalk: Curb side : Cutout,Private,4/2/1980,5,,37.78383357,-122.4613499
62318,DPW Maintained,Maytenus boaria :: Mayten,700 05th Ave,1,Sidewalk: Curb side : Cutout,Private,10/11/1985,12,,37.77527231,-122.4627201
9491,Permitted Site,Maytenus boaria :: Mayten,871 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,2/7/2004,3,3X3,37.78040572,-122.4249105
18215,Permitted Site,Maytenus boaria :: Mayten,1584 Post St,1,Sidewalk: Curb side : Cutout,Private,5/2/1997,3,4X4,37.78589215,-122.4278434
75846,DPW Maintained,Maytenus boaria :: Mayten,668 18th Ave,6,Sidewalk: Curb side : Cutout,Private,11/8/1997,2,,37.77511451,-122.4767801
60811,DPW Maintained,Maytenus boaria :: Mayten,2030 21st Ave,1,Sidewalk: Curb side : Cutout,Private,4/2/1983,9,,37.7498141,-122.4782433
49721,DPW Maintained,Maytenus boaria :: Mayten,382  REVISED Green St,1,Sidewalk: Curb side : Cutout,Private,6/3/2003,11,,37.80000393,-122.4055556
71973,DPW Maintained,Maytenus boaria :: Mayten,1932 Mason St,1,Sidewalk: Curb side : Cutout,Private,12/2/1995,6,,37.80143127,-122.4126779
14736,Permitted Site,Maytenus boaria :: Mayten,895 McAllister St,1,Sidewalk: Curb side : Cutout,Private,5/21/1992,4,4x4,37.77913288,-122.4263116
87040,DPW Maintained,Melaleuca ericifolia :: Heath Melaleuca,735 07th Ave,3,Sidewalk: Curb side : Cutout,Private,12/10/2007,4,3x3,37.77444552,-122.4649665
25930,DPW Maintained,Melaleuca ericifolia :: Heath Melaleuca,1940 Oakdale Ave,3,Sidewalk: Curb side : Cutout,Private,12/24/2008,12,3x3,37.73845403,-122.3969603
49825,DPW Maintained,Melaleuca ericifolia :: Heath Melaleuca,1600X 18th St,6,Sidewalk: Curb side : Cutout,Private,6/11/2003,5,,37.76250038,-122.3989882
32799,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,1798 Grove St,2,Sidewalk: Curb side : Cutout,Private,10/29/1996,16,,37.77497811,-122.4460359
17869,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,2132 Pine St,1,Sidewalk: Curb side : Cutout,DPW,5/21/1992,12,3X3,37.78836918,-122.4309792
16478,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,9X Newhall St,12,Sidewalk: Curb side : Cutout,DPW,5/16/1997,6,3X3,37.73921895,-122.3778694
49425,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,195 Lexington St,3,Sidewalk: Curb side : Cutout,Private,3/25/2003,9,3x3,37.76026234,-122.4205803
258125,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,731 Woolsey St,,Sidewalk: Curb side : Cutout,DPW,7/29/2017,3,3x5,37.72355395,-122.4088204
31305,DPW Maintained,Melaleuca nesophila :: Pink Melaleuca,561 Birch St,1,Sidewalk: Curb side : Cutout,Private,4/12/1995,0,,37.77787455,-122.425885
80263,DPW Maintained,Melaleuca nesophila :: Pink Melaleuca,2074 45th Ave,1,Sidewalk: Curb side : Cutout,Private,6/9/2008,5,3x3,37.74789653,-122.5038787
41418,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1101 Pacific Ave,2,Sidewalk: Curb side : Cutout,Private,3/17/2000,6,,37.79599353,-122.4136715
25965,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2165X Oakdale Ave,3,Sidewalk: Curb side : Cutout,DPW,4/22/1997,3,2x3,37.74037605,-122.4006708
191760,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1650 Owen St,8,Sidewalk: Curb side : Cutout,Private,9/12/2018,3,Width 5ft,37.76773191,-122.3940563
25964,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2165X Oakdale Ave,2,Sidewalk: Curb side : Cutout,DPW,4/22/1997,3,2x3,37.74037605,-122.4006708
172003,DPW Maintained,Melaleuca quinquenervia :: Cajeput,440 Silliman St,1,Sidewalk: Curb side : Cutout,DPW,8/5/2017,0,4x5,37.73008135,-122.4097827
97320,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1044 Taraval St,1,Sidewalk: Curb side : Cutout,Private,10/16/2014,3,3x3,37.74306472,-122.4775353
461,DPW Maintained,Melaleuca quinquenervia :: Cajeput,760x 23rd Ave,21,Median : Cutout,DPW,5/19/2015,3,8x100,37.77313002,-122.4820951
25959,Permitted Site,Melaleuca quinquenervia :: Cajeput,2301X Oakdale Ave,2,Sidewalk: Curb side : Cutout,Private,4/22/1997,3,2x3,37.74196647,-122.4031794
42875,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2514 33rd Ave,1,Sidewalk: Curb side : Cutout,Private,7/3/2000,4,,37.74019523,-122.4904571
15813,DPW Maintained,Melaleuca quinquenervia :: Cajeput,5017 Mission St,1,Sidewalk: Curb side : Cutout,Private,8/8/2003,12,3x3,37.71815445,-122.4396183
27538,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1300 Illinois St,4,Sidewalk: Curb side : Cutout,Port,12/10/1999,15,3X3,37.75492128,-122.3871183
45114,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1432 Rivera St,1,Sidewalk: Curb side : Cutout,Private,5/8/2001,7,2x4,37.74659035,-122.4819779
95375,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2062 Green St,1,Sidewalk: Curb side : Cutout,Private,2/23/2011,11,3x3,37.79649976,-122.4331332
25948,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2100 Oakdale Ave,1,Sidewalk: Curb side : Cutout,DPW,4/22/1997,12,3X3,37.74010035,-122.3998459
143984,DPW Maintained,Melaleuca quinquenervia :: Cajeput,810 34th Ave,1,Sidewalk: Curb side : Cutout,Private,5/18/2019,3,Width 3ft,37.77373884,-122.4938719
30468,DPW Maintained,Melaleuca quinquenervia :: Cajeput,485 Union St,2,Sidewalk: Curb side : Cutout,Private,5/29/1956,8,3x3,37.80061293,-122.4072924
72518,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1385 Cayuga Ave,1,Sidewalk: Curb side : Cutout,Private,11/9/1996,14,,37.71810212,-122.444472
11543,DPW Maintained,Melaleuca quinquenervia :: Cajeput,101X Jennings St,33,Sidewalk: Curb side : Cutout,DPW,12/23/1997,3,3X3,37.73905177,-122.3778395
44444,DPW Maintained,Melaleuca quinquenervia :: Cajeput,287 South Hill Blvd,2,Sidewalk: Curb side : Cutout,Private,3/23/2001,9,,37.70914663,-122.4299609
191765,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1650 Owen St,13,Sidewalk: Curb side : Cutout,Private,9/12/2018,3,Width 5ft,37.76747542,-122.3937361
49922,Permitted Site,Melaleuca quinquenervia :: Cajeput,334 San Carlos St,1,Sidewalk: Curb side : Cutout,Private,1/9/2008,4,3x3,37.75801082,-122.4198768
109032,Permitted Site,Melaleuca quinquenervia :: Cajeput,263 Whitney St,2,Sidewalk: Curb side : Cutout,Private,1/22/2015,3,3x3,37.73793474,-122.4272714
136020,Permitted Site,Melaleuca quinquenervia :: Cajeput,1477 Green St,1,Sidewalk: Property side : Yard,Private,11/21/2018,3,Width 2ft,37.79759864,-122.4232842
191766,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1700 Owen St,1,Sidewalk: Curb side : Cutout,Private,9/12/2018,3,Width 5ft,37.76737309,-122.3936093
78279,DPW Maintained,Melaleuca quinquenervia :: Cajeput,773 Cayuga Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/2000,16,,37.72574045,-122.4375249
261129,DPW Maintained,Melaleuca quinquenervia :: Cajeput,158 London St,1,Sidewalk: Curb side : Cutout,Private,11/27/2019,3,Width 4ft,37.7265091,-122.4325377
43314,DPW Maintained,Melaleuca quinquenervia :: Cajeput,143 Madrid St,1,Sidewalk: Curb side : Cutout,Private,7/13/2000,14,6x9,37.72710076,-122.428569
43775,DPW Maintained,Melaleuca spp :: Melaleuca spp,142 20th Ave,1,Sidewalk: Curb side : Cutout,Private,7/26/2000,7,,37.78518895,-122.4796527
69173,DPW Maintained,Melaleuca styphelliodes :: Paperbark Tree,1281 44th Ave,1,Sidewalk: Curb side : Cutout,Private,1/26/1994,6,,37.76276593,-122.5040213
64500,DPW Maintained,Melaleuca styphelliodes :: Paperbark Tree,1372 Grove St,1,Sidewalk: Curb side : Cutout,Private,7/16/1994,11,,37.77585604,-122.4391336
1253,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3802X Alemany Blvd,4,Sidewalk: Curb side : Cutout,DPW,3/6/2006,3,3X5,37.71171985,-122.4666751
65864,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,33 Toledo Way,1,Sidewalk: Curb side : Cutout,Private,5/9/1990,7,,37.80142545,-122.4380926
37121,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3645 Judah St,2,Sidewalk: Curb side : Cutout,Private,6/1/1998,8,,37.76054171,-122.5013083
64866,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2185 Hayes St,1,Sidewalk: Curb side : Cutout,Private,2/2/1989,13,,37.77307099,-122.4524194
90256,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3230 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/22/2008,3,3x3,37.77594998,-122.4933849
253973,Significant Tree,Metrosideros excelsa :: New Zealand Xmas Tree,2200 Ofarrell St,2,Front Yard : Yard,Private,1/5/2018,3,3x3,37.78227863,-122.4409871
69015,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2106 46th Ave,1,Sidewalk: Curb side : Cutout,Private,1/5/1994,10,,37.74713647,-122.5049218
76372,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,299X Cambridge St,4,Sidewalk: Curb side : Cutout,SFUSD,10/26/1984,6,3x3,37.72793785,-122.4189511
62966,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1045 Green St,1,Sidewalk: Curb side : Cutout,Private,8/21/1986,15,,37.79852198,-122.4163318
162,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5119X Geary Blvd,1,Sidewalk: Curb side : Cutout,DPW,11/16/1994,3,3X3,37.78043768,-122.4741845
42159,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,683 21st Ave,2,Sidewalk: Curb side : Cutout,Private,6/21/2000,7,,37.77490888,-122.4801444
9195,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,6149 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,12/20/1994,3,3X3,37.77974646,-122.4855506
90265,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3850X Balboa St,3,Sidewalk: Curb side : Cutout,DPW,4/22/2008,3,3x3,37.77564785,-122.4999992
67392,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,730 Church St,1,Sidewalk: Curb side : Cutout,Private,8/14/1992,12,,37.75912431,-122.4282387
46951,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1530 43rd Ave,4,Sidewalk: Curb side : Cutout,SFUSD,5/1/2002,8,3x25,37.75811133,-122.5024502
52941,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,156 Onondaga Ave,1,Sidewalk: Curb side : Cutout,Private,8/3/2006,7,,37.72251503,-122.4407366
90231,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2738 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/21/2008,3,3x3,37.77620118,-122.4884542
9263,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6620 Geary Blvd,3,Sidewalk: Curb side : Cutout,Private,10/1/1993,8,6x4,37.77996658,-122.4906179
90282,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4424 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/24/2008,3,3x3,37.77538664,-122.5063601
70364,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4039 Kirkham St,1,Sidewalk: Curb side : Cutout,Private,5/14/1994,9,,37.75854929,-122.5043325
9261,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6620 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,10/1/1993,10,6x4,37.77996808,-122.4905336
66334,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1339 31st Ave,1,Sidewalk: Curb side : Cutout,Private,12/5/1990,10,,37.76225864,-122.4900046
40138,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1501 43rd Ave,1,Sidewalk: Curb side : Cutout,Private,1/24/1987,12,,37.75855745,-122.5026428
56005,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2300 Broderick St,1,Sidewalk: Curb side : Cutout,Private,6/12/1973,15,,37.79154274,-122.4427667
9241,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6442 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,10/1/1993,6,3x3,37.78005791,-122.488646
90266,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4000 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/22/2008,3,3x3,37.77558665,-122.5017899
58955,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,523 04th Ave,1,Sidewalk: Curb side : Cutout,Private,3/31/1980,13,,37.77872313,-122.4620528
55607,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,670 43rd Ave,1,Sidewalk: Curb side : Cutout,Private,1/8/1973,18,,37.77599924,-122.5037088
51027,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1830 Clay St,1,Sidewalk: Curb side : Cutout,Private,7/8/2004,5,,37.79215469,-122.423413
61296,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2360 Larkin St,1,Sidewalk: Curb side : Cutout,Private,2/3/1996,9,,37.79973134,-122.4207658
61192,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1040 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,10/24/1983,2,,37.80290405,-122.420499
106910,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3536 Jackson St,1,Sidewalk: Curb side : Cutout,Private,10/23/2014,3,4x4,37.79019152,-122.4530176
61181,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,47 Yale St,1,Sidewalk: Curb side : Cutout,Private,11/26/1984,12,,37.72842597,-122.4180561
90250,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3100X Balboa St,2,Sidewalk: Curb side : Cutout,DPW,4/22/2008,3,3x3,37.77602889,-122.492227
42654,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2535 40th Ave,5,Sidewalk: Curb side : Cutout,Private,6/26/2000,7,,37.73971293,-122.4980963
9080,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5628 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,10/1/1993,6,3X3,37.78045528,-122.4799336
11903,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,495 Keith St,7,Sidewalk: Curb side : Cutout,DPW,5/23/2002,18,3x3,37.73708517,-122.3823712
39828,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,3650X Rivera St,2,Sidewalk: Curb side : Cutout,Private,1/6/1999,7,3x3,37.74558793,-122.5058772
64313,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,179 08th Ave,1,Sidewalk: Curb side : Cutout,Private,3/25/1988,11,,37.78511132,-122.4668067
108410,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,99x Hyde St,6,Sidewalk: Curb side : Cutout,Private,12/31/2015,10,3x3,37.78119853,-122.415497
47184,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,463 26th Ave,1,Sidewalk: Curb side : Cutout,Private,5/8/2002,5,,37.78081894,-122.4859481
33890,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2600 Jackson St,2,Sidewalk: Curb side : Cutout,Private,3/3/1997,2,,37.7920909,-122.4380741
51028,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1830 Clay St,2,Sidewalk: Curb side : Cutout,Private,7/8/2004,6,,37.79215089,-122.4234627
455,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,740X 23rd Ave,12,Median : Cutout,DPW,6/9/2015,3,8x100,37.77370591,-122.4821278
261541,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,787 45th Ave,1,Sidewalk: Curb side : Cutout,Private,1/16/2020,3,Width 3ft,37.77438922,-122.5058177
9084,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5637 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,11/16/1994,6,3X3,37.78017142,-122.4799502
90284,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4524 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/24/2008,3,3x3,37.77533511,-122.5074413
15975,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5935 Mission St,1,Sidewalk: Curb side : Cutout,Private,6/30/1995,6,3X3,37.70836465,-122.4536885
76390,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,299X Cambridge St,5,Sidewalk: Curb side : Cutout,SFUSD,10/26/1984,6,3x3,37.72800767,-122.4189739
27800,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,799X Junipero Serra Blvd,3,Sidewalk: Curb side : Cutout,PUC,3/17/2001,12,3,37.72384381,-122.4720339
39236,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 Golden Gate Ave,7,Sidewalk: Curb side : Cutout,Private,12/4/1998,7,,37.78141413,-122.4180331
69869,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2075 45th Ave,1,Sidewalk: Curb side : Cutout,Private,9/9/2000,7,,37.74790481,-122.5040475
144248,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,672 44th Ave,1,Sidewalk: Curb side : Cutout,Private,1/16/2020,3,Width 4ft,37.77587951,-122.5047758
2835,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1201 California St,2,Sidewalk: Curb side : Cutout,Private,9/16/2015,10,3X3,37.79130296,-122.4143105
9026,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5344 Geary Blvd,2,Sidewalk: Curb side : Cutout,DPW,7/21/1993,13,3X3,37.78058824,-122.476983
146930,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,671 43rd Ave,1,Sidewalk: Curb side : Cutout,Private,1/15/2020,0,Width 4ft,37.77594683,-122.5038615
35256,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2354 Larkin St,1,Sidewalk: Curb side : Cutout,Private,2/17/1998,6,,37.79966918,-122.4207526
60245,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2501 Lincoln Way,1,Sidewalk: Curb side : Cutout,Private,9/11/1982,15,,37.76500525,-122.4851269
213161,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,131 Miramar Ave,1,Sidewalk: Curb side : Cutout,DPW,4/17/1982,16,Width 4ft,37.72063031,-122.4582564
50794,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,411 Green St,1,Sidewalk: Curb side : Cutout,Private,4/17/2009,3,3x3,37.79979578,-122.4061604
15458,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2401 Mission St,1,Sidewalk: Curb side : Cutout,DPW,10/10/1992,18,4X4,37.75837173,-122.4189381
47059,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2500 Ulloa St,1,Sidewalk: Curb side : Cutout,Private,6/12/2002,12,,37.74092233,-122.4830995
85067,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1811 34th Ave,2,Sidewalk: Curb side : Cutout,Private,7/5/2007,13,,37.75329891,-122.492597
24387,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1480X Holloway Ave,2,Median : Cutout,DPW,10/25/1995,6,5X5,37.72129883,-122.4746655
66464,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,55 Wood St,1,Sidewalk: Curb side : Cutout,Private,1/9/1991,9,,37.7830023,-122.4492775
38668,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,917 Broderick St,1,Sidewalk: Curb side : Cutout,Private,10/1/1998,9,,37.77882162,-122.4403559
44060,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,261 Santos St,1,Sidewalk: Curb side : Cutout,Private,10/19/2000,8,,37.70902901,-122.4196833
58039,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,64 Princeton St,1,Sidewalk: Curb side : Cutout,Private,10/7/1977,10,,37.72908251,-122.4162896
90254,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3202 Balboa St,1,Sidewalk: Curb side : Cutout,DPW,4/22/2008,3,3x3,37.77598293,-122.4932651
25344,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1503X Sunset Blvd,8,Sidewalk: Curb side : Cutout,DPW,4/5/2000,3,10,37.75893166,-122.4955965
60380,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1330 Palou Ave,1,Sidewalk: Curb side : Cutout,Private,11/6/1982,16,,37.73121896,-122.3858673
63984,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2143 Jones St,1,Sidewalk: Curb side : Cutout,Private,10/6/1987,14,,37.80111196,-122.4161478
184450,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2127 43rd Ave,1,Sidewalk: Curb side : Cutout,Private,10/31/2017,3,Width 0ft,37.74695087,-122.5018401
13366,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,890X Mansell St,2,Sidewalk: Curb side : Cutout,Private,6/10/1992,6,3x3,37.71941908,-122.4099431
67277,DPW Maintained,Morus alba :: White Mulberry,38 Ina Ct,1,Sidewalk: Curb side : Cutout,Private,6/18/1992,8,,37.72364078,-122.4248568
111657,Undocumented,Myoporum laetum :: Myoporum,1740 CESAR CHAVEZ ST,4,Sidewalk: Curb side : Yard,Private,7/7/2015,3,,37.74991806,-122.3941614
97991,Undocumented,Myoporum laetum :: Myoporum,185 Arkansas St,1,Sidewalk: Curb side : Cutout,Private,3/9/2016,3,3x3,37.76393142,-122.3985152
61870,DPW Maintained,Myoporum laetum :: Myoporum,3657 Clay St,1,Sidewalk: Curb side : Cutout,Private,3/1/1985,18,,37.78824811,-122.4530839
90647,DPW Maintained,Myoporum laetum :: Myoporum,3320 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/7/2008,3,3x3,37.7740398,-122.4942098
25557,DPW Maintained,Myoporum laetum :: Myoporum,50X Industrial St,2,Sidewalk: Curb side : Cutout,DPW,12/1/2000,3,4X4,37.73993926,-122.4003467
120122,Undocumented,Myoporum laetum :: Myoporum,1426X Douglass St,1,Sidewalk: Curb side : Cutout,Private,8/22/2016,3,3x3,37.74503431,-122.4379006
61437,DPW Maintained,Myoporum laetum :: Myoporum,788 08th Ave,1,Sidewalk: Curb side : Cutout,Private,7/19/2016,3,,37.77382804,-122.4658384
58056,DPW Maintained,Myoporum laetum :: Myoporum,1957 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,10/18/1977,5,,37.80083748,-122.4355731
95277,DPW Maintained,Myoporum laetum :: Myoporum,554 06th Ave,1,Sidewalk: Curb side : Cutout,Private,2/2/2016,3,5x7,37.77805105,-122.4639907
17883,DPW Maintained,Olea Majestic Beauty ::,2209 Pine St,1,Sidewalk: Curb side : Cutout,DPW,9/8/2012,4,3x3,37.78807105,-122.4321488
203267,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,2 Garcia Ave,2,Sidewalk: Curb side : Yard,Private,6/8/2018,3,Width 3ft,37.74493642,-122.4592596
13011,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,396 Lombard St,2,Sidewalk: Curb side : Cutout,DPW,10/28/2015,3,3X3,37.80351953,-122.4079552
13004,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,368 Lombard St,1,Sidewalk: Curb side : Cutout,DPW,2/12/2016,3,4X4,37.80355227,-122.4076594
162764,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,919 Capitol Ave,1,Sidewalk: Curb side : Cutout,Private,10/13/2017,3,Width 0ft,37.71859147,-122.4592664
13017,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,412 Lombard St,1,Sidewalk: Curb side : Cutout,Private,6/29/2016,3,3X3,37.80350481,-122.408459
256896,Planning Code 138.1 required,Olea europaea 'Fruitless' :: Fruitless Olive,470 33rd Ave,1,Sidewalk: Curb side : Cutout,Private,12/31/2018,3,3x3,37.78027013,-122.4932776
96101,Undocumented,Olea europaea 'Majestic Beauty' :: Majestic Beauty Fruitless Olive,2780X 18th St,3,Sidewalk: Curb side : Cutout,Private,12/22/2014,3,3x3,37.76182583,-122.4099287
108396,Permitted Site,Olea europaea 'Majestic Beauty' :: Majestic Beauty Fruitless Olive,780 Treat Ave,1,Sidewalk: Curb side : Cutout,Private,12/19/2014,3,3x3,37.7576832,-122.4135468
84265,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,766 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,3/29/2018,3,3x3,37.77506679,-122.4842771
256745,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1562 34th Ave,1,Sidewalk: Curb side : Cutout,DPW,10/27/2018,3,3x5,37.75796133,-122.492786
38101,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1273 27th Ave,1,Sidewalk: Curb side : Cutout,Private,3/20/2018,3,3x3,37.76364738,-122.4858058
261216,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,2786 39th Ave,1,Sidewalk: Curb side : Cutout,Private,12/14/2019,3,4x6,37.73493675,-122.4964584
64295,DPW Maintained,Olea europaea :: Olive Tree,1455 24th Ave,1,Sidewalk: Curb side : Cutout,Private,3/18/1988,7,,37.76040689,-122.4823534
