tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
228073,DPW Maintained,Lophostemon confertus :: Brisbane Box,15 Elk St,8.0,Sidewalk: Curb side : Cutout,Private,,5.0,Width 3ft,37.73660322,-122.4397581
208270,DPW Maintained,Lophostemon confertus :: Brisbane Box,950x Portola Dr,8.0,Median : Yard,DPW,,3.0,Width 8ft,37.74184528,-122.456044
23035,DPW Maintained,Lophostemon confertus :: Brisbane Box,956 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,5/8/1997,18.0,3X3,37.7574996,-122.4213748
130096,DPW Maintained,Lophostemon confertus :: Brisbane Box,129 Golden Gate Ave,2.0,Sidewalk: Curb side : Cutout,Private,,3.0,Width 4ft,37.78193408,-122.4126308
208387,DPW Maintained,Lophostemon confertus :: Brisbane Box,140 San Benito Way,1.0,Sidewalk: Curb side : Cutout,Private,,4.0,Width 3ft,37.73414379,-122.4671539
13247,DPW Maintained,Lophostemon confertus :: Brisbane Box,2372X Lombard St,1.0,Sidewalk: Curb side : Cutout,Private,6/22/1994,40.0,4x4,37.7993918,-122.4405449
129900,DPW Maintained,Lophostemon confertus :: Brisbane Box,400 Cherry St,8.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 3ft,37.7866241,-122.4567389
13240,DPW Maintained,Lophostemon confertus :: Brisbane Box,2346 Lombard St,1.0,Sidewalk: Curb side : Cutout,Private,10/2/2019,3.0,3x3,37.79943319,-122.4402
201082,DPW Maintained,Lophostemon confertus :: Brisbane Box,530 Connecticut St,2.0,:,Private,,6.0,Width 3ft,37.75877575,-122.3972406
130206,DPW Maintained,Lophostemon confertus :: Brisbane Box,1201 Mason St,1.0,Sidewalk: Curb side : Cutout,Private,,15.0,Width 5ft,37.79486669,-122.4115042
60677,Permitted Site,Lophostemon confertus :: Brisbane Box,1098 Page St,1.0,Sidewalk: Curb side : Cutout,Private,11/17/1988,,,37.7720673,-122.4388635
255995,DPW Maintained,Lophostemon confertus :: Brisbane Box,145 Main St,5.0,Sidewalk: Curb side : Cutout,Private,,,Width 4ft,37.79100766,-122.3937405
192671,DPW Maintained,Lophostemon confertus :: Brisbane Box,301x Cashmere St,17.0,Median : Yard,DPW,,10.0,,37.73644194,-122.3868102
208210,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500x Portola Dr,15.0,Median : Cutout,DPW,,4.0,Width 3ft,37.73649599,-122.4695028
229115,DPW Maintained,Lophostemon confertus :: Brisbane Box,993 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,,11.0,Width 3ft,37.75736534,-122.4166296
112824,Permitted Site,Lophostemon confertus :: Brisbane Box,610 Lyon St,3.0,Sidewalk: Curb side : Cutout,Private,,,3x3,37.77635543,-122.4430674
129905,DPW Maintained,Lophostemon confertus :: Brisbane Box,639 Buchanan St,1.0,:,Private,,12.0,Width 4ft,37.77610514,-122.4279688
22165,DPW Maintained,Lophostemon confertus :: Brisbane Box,3899X 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,3/1/2016,3.0,3x3,37.74185155,-122.3881208
208377,DPW Maintained,Lophostemon confertus :: Brisbane Box,250 Kirkham St,1.0,Sidewalk: Curb side : Cutout,Private,,15.0,Width 4ft,37.76050375,-122.4635413
16291,DPW Maintained,Lophostemon confertus :: Brisbane Box,710 Monterey Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,5/31/2001,3.0,3x3,37.73162906,-122.4514989
130126,DPW Maintained,Lophostemon confertus :: Brisbane Box,555 Franklin St,2.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 4ft,37.7793315,-122.4218581
202525,DPW Maintained,Lophostemon confertus :: Brisbane Box,462 Harrison St,1.0,Sidewalk: Curb side : Cutout,Private,,2.0,Width 4ft,37.78573808,-122.39355
208423,DPW Maintained,Lophostemon confertus :: Brisbane Box,55 San Lorenzo Way,2.0,Sidewalk: Curb side : Yard,Private,,6.0,Width 3ft,37.73939489,-122.4643099
200397,DPW Maintained,Lophostemon confertus :: Brisbane Box,1001x Harrison St,2.0,Sidewalk: Curb side : Cutout,Private,,2.0,Width 8ft,37.77685503,-122.4043412
76093,DPW Maintained,Lophostemon confertus :: Brisbane Box,2999X Polk St,5.0,Sidewalk: Curb side : Cutout,SFUSD,11/16/1996,6.0,3x3,37.8033776,-122.4241268
25485,Permitted Site,Magnolia grandiflora :: Southern Magnolia,999X Potrero Ave,19.0,Sidewalk: Curb side : Cutout,Health Dept,5/23/1997,8.0,3X3,37.75683229,-122.4066053
103693,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2827 Greenwich St,1.0,Sidewalk: Curb side : Cutout,Private,6/11/2013,4.0,3x3,37.79756406,-122.4462609
17389,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1696 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,,12.0,4X4,37.73502266,-122.3925825
230779,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,668 Noe St,1.0,Sidewalk: Curb side : Cutout,Private,,4.0,Width 3ft,37.75855219,-122.4326339
230005,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,246 Carl St,1.0,Sidewalk: Curb side : Cutout,Private,,15.0,Width 4ft,37.76540394,-122.4535704
230831,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,395 Castro St,3.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 8ft,37.76306755,-122.4351237
230089,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,160 Bonview St,1.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 3ft,37.74171162,-122.4177548
137880,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2148 PINE ST,1.0,Sidewalk: Curb side : Cutout,Private,,1.0,Width 0ft,37.78834746,-122.4311804
130791,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2336 Broadway,2.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 4ft,37.79427027,-122.435605
3933,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,100X Castro St,5.0,Sidewalk: Curb side : Cutout,DPW,9/24/2014,3.0,4x4,37.76698576,-122.4356737
34901,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,7.0,Sidewalk: Curb side : Cutout,Private,9/5/1997,,,,
130893,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,927 Pine St,1.0,Sidewalk: Curb side : Cutout,Private,,1.0,Width 3ft,37.7907709,-122.4109456
29827,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1695X Evans Ave,25.0,Sidewalk: Curb side : Cutout,Purchasing Dept,9/11/2006,3.0,4x4,37.74391708,-122.3902499
108440,Private,Magnolia grandiflora :: Southern Magnolia,105 Lake St,,Sidewalk: Curb side : Cutout,Private,,,3x3,37.78680751,-122.4604731
39893,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1550 Sutter St,4.0,Sidewalk: Curb side : Cutout,Private,1/21/1999,,,37.78709607,-122.4258866
103823,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1000 Polk St,5.0,Sidewalk: Curb side : Cutout,Private,11/1/2009,3.0,3x3,37.78622549,-122.4197238
229414,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,115 Fair Oaks St,3.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 4ft,37.75480662,-122.4242053
94559,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1652 12th Ave,,Sidewalk: Curb side : Cutout,Private,9/15/2010,,3x3,37.75729729,-122.4689034
230726,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,117 Diamond St,4.0,Sidewalk: Curb side : Cutout,Private,,12.0,Width 3ft,37.7602899,-122.4370708
21616,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1550 Sutter St,5.0,Sidewalk: Curb side : Cutout,Private,,3.0,3X3,37.78709647,-122.4259765
66707,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2707 Laguna St,1.0,Sidewalk: Curb side : Cutout,Private,7/25/1991,8.0,,37.79633195,-122.4303451
5346,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,198 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,,14.0,3X3,37.7664411,-122.4267207
230565,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,4267 24th St,1.0,Sidewalk: Curb side : Cutout,Private,,3.0,Width 3ft,37.75099994,-122.4378159
50923,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,360 04th St,5.0,Sidewalk: Curb side : Cutout,Private,9/8/2005,10.0,,37.78126095,-122.4003605
62372,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,745 Broderick St,1.0,Sidewalk: Curb side : Cutout,Private,10/10/1985,12.0,,37.77724335,-122.4400366
230690,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3587 16th St,2.0,Sidewalk: Curb side : Cutout,Private,,2.0,Width 3ft,37.76418025,-122.4327179
30998,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2101 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,12/25/2005,10.0,,37.79384501,-122.4303318
230723,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,117 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 3ft,37.76010764,-122.4370467
83295,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,641 Excelsior Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/1/2009,3.0,3x3,37.72373045,-122.4282359
49461,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1519@ KIRKHAM 34th Ave,1.0,Sidewalk: Curb side : Cutout,Private,4/2/2003,4.0,,37.7587093,-122.4929846
193226,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,188 Henry Adams St,4.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 3ft,37.76750628,-122.403895
87649,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2132 Bay Shore Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1/23/2008,3.0,,37.71312592,-122.4008204
104620,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,800 Folsom St,3.0,Sidewalk: Curb side : Cutout,Private,,10.0,4x4,37.78188735,-122.4014925
230677,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3944 18th St,1.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 3ft,37.76115838,-122.4316234
229567,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,120 Parnassus Ave,1.0,Sidewalk: Curb side : Pot,Private,,6.0,Width 4ft,37.76484748,-122.4503692
106220,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2840 Broadway,4.0,Sidewalk: Curb side : Cutout,Private,,5.0,,37.79320501,-122.4439255
49163,Permitted Site,Magnolia grandiflora :: Southern Magnolia,940 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/23/2003,,,37.73040384,-122.4593766
208757,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,340 Dorantes Ave,3.0,Sidewalk: Curb side : Yard,Private,,7.0,Width 3ft,37.74493411,-122.4671539
32367,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,4317 26th St,1.0,Sidewalk: Curb side : Cutout,Private,,12.0,,37.74787235,-122.4364875
139495,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,635 BAKER ST,1.0,Sidewalk: Curb side : Cutout,Private,,11.0,Width 0ft,37.7770675,-122.4417068
24358,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,101 Duboce Ave,2.0,Sidewalk: Curb side : Cutout,Private,,8.0,3X3,37.76976402,-122.4226563
230732,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,4436 19th St,3.0,Sidewalk: Curb side : Cutout,Private,,3.0,Width 4ft,37.75909488,-122.4389947
29838,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1700X Evans Ave,5.0,Sidewalk: Curb side : Cutout,PUC,9/11/2006,3.0,4X4,37.74444721,-122.3908378
5635,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1257 Dolores St,1.0,Sidewalk: Curb side : Cutout,Private,9/30/1998,12.0,3X3,37.74929857,-122.4247607
229276,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,995 Potrero Ave,2.0,:,Private,,19.0,Width 4ft,37.75709599,-122.4065586
68968,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3337 Broderick St,1.0,Sidewalk: Curb side : Cutout,Private,1/4/1994,9.0,,37.80124243,-122.4449004
130785,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2306 Broadway,2.0,Sidewalk: Curb side : Cutout,Private,,11.0,Width 4ft,37.79432067,-122.4351862
229596,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,34 Parnassus Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 4ft,37.76510633,-122.4483954
81185,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2433 Lawton St,1.0,Sidewalk: Curb side : Cutout,Private,4/7/2008,2.0,3x3,37.75734568,-122.4891523
10841,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1139X Hudson Ave,48.0,Sidewalk: Curb side : Cutout,DPW,2/24/2008,3.0,3X4,37.73239783,-122.3800772
208777,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,251 Magellan Ave,1.0,Sidewalk: Curb side : Cutout,Private,,16.0,Width 4ft,37.74699383,-122.4607986
130494,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3636 Baker St,2.0,Sidewalk: Property side : Yard,Private,,4.0,Width 10ft,37.80475344,-122.4471008
68471,Permitted Site,Magnolia grandiflora :: Southern Magnolia,2703 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,10/18/1993,,,37.75597961,-122.408557
64411,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1291 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,2/28/2004,,,37.74851618,-122.4292711
105788,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,850 26th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2/26/2014,1.0,,37.77345252,-122.4852655
208787,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,415 Dewey Blvd,2.0,Sidewalk: Curb side : Yard,Private,,12.0,Width 3ft,37.74693241,-122.4594934
130500,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2143 North Point St,1.0,Sidewalk: Curb side : Cutout,Private,,13.0,Width 3ft,37.80283887,-122.4424453
230520,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3376 23rd St,1.0,Sidewalk: Curb side : Cutout,Private,,8.0,Width 3ft,37.7538025,-122.4203142
230741,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,110 Diamond St,2.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 3ft,37.76023212,-122.4372049
229386,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,720 York St,1.0,Sidewalk: Curb side : Cutout,Private,,9.0,Width 4ft,37.76037441,-122.4091143
18376,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,714 Potrero Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/28/2006,6.0,3X3,37.76036211,-122.4071915
130902,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,810 Mason St,8.0,Sidewalk: Curb side : Cutout,Private,,3.0,Width 3ft,37.7914453,-122.4106585
32968,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,573 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,11/1/1996,10.0,,37.75921383,-122.3941659
48397,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3919 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,7/23/2002,8.0,3x3,37.78855091,-122.4577301
63708,Permitted Site,Magnolia grandiflora :: Southern Magnolia,112 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/19/1987,,,37.74675278,-122.417925
33200,Permitted Site,Magnolia grandiflora :: Southern Magnolia,135 Merced Ave,1.0,Sidewalk: Curb side : Cutout,Private,11/6/1996,,,37.74444777,-122.461374
33999,Permitted Site,Magnolia grandiflora :: Southern Magnolia,2430 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,4/24/1997,,,37.79406209,-122.437103
192903,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,347 04th St,5.0,:,Private,,10.0,Width 3ft,37.78191612,-122.4008594
81046,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,35 Laura St,1.0,Sidewalk: Curb side : Cutout,Private,3/22/2003,0.0,,37.71012015,-122.450725
61347,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3323 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,2/23/1984,5.0,,37.78983223,-122.4477765
26504,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2790X Harrison St,2.0,Sidewalk: Curb side : Cutout,DPW,,25.0,3X3,37.75276524,-122.4119894
118204,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,634 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,1.0,Width 3ft,37.77700857,-122.4951852
208572,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1241 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 3ft,37.76542381,-122.4600457
143462,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,799 California St,2.0,Sidewalk: Curb side : Cutout,Private,,5.0,Width 0ft,37.79220842,-122.4072235
41152,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1255 Thomas St,3.0,Sidewalk: Curb side : Cutout,Private,11/19/1999,,,37.72669485,-122.3848883
112749,Undocumented,Magnolia grandiflora :: Southern Magnolia,135X TRENTON ST,3.0,Sidewalk: Curb side : Cutout,Housing Authority,,,3x3,37.79645142,-122.409607
177320,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,48 Concord St,1.0,Sidewalk: Curb side : Cutout,Private,,2.0,Width 3ft,37.71292904,-122.4429783
229364,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,738 Treat Ave,1.0,Sidewalk: Curb side : Cutout,Private,,11.0,Width 3ft,37.75825061,-122.4136076
71774,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1209 Bush St,2.0,Sidewalk: Curb side : Cutout,Private,11/18/1995,9.0,,37.78897595,-122.4174698
38151,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,302 Felton St,1.0,Sidewalk: Curb side : Cutout,Private,7/15/1998,8.0,,37.72925456,-122.4078419
193148,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,555 Mission St,8.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 5ft,37.78884616,-122.3986065
130552,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3341 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 4ft,37.79045255,-122.4499207
35382,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,554 Vermont St,1.0,Sidewalk: Curb side : Cutout,Private,2/23/1998,9.0,,37.76261945,-122.4044061
130496,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3299 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,,15.0,Width 4ft,37.79982773,-122.442908
39336,Permitted Site,Magnolia grandiflora :: Southern Magnolia,38 Adair St,1.0,Sidewalk: Curb side : Cutout,Private,5/14/2002,,,37.76579811,-122.4179666
72384,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,592 Vallejo St,2.0,Sidewalk: Curb side : Cutout,Private,3/2/1996,7.0,,37.79885399,-122.4070716
68585,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,188 Henry Adams St,1.0,Sidewalk: Curb side : Cutout,Private,10/18/1993,5.0,,37.76763796,-122.4039084
177334,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,260 Mansell St,3.0,Sidewalk: Curb side : Yard,Private,,4.0,Width 3ft,37.72097992,-122.403855
32402,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1189 Potrero Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/3/1996,,,37.75316947,-122.4062612
85601,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1155 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/21/2007,3.0,3x3,37.72919202,-122.3826577
29828,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1695X Evans Ave,26.0,Sidewalk: Curb side : Cutout,Purchasing Dept,9/11/2006,3.0,4x4,37.74391708,-122.3902499
121386,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,521 Euclid Ave,1.0,Sidewalk: Curb side : Cutout,Private,,8.0,3x3,37.78393032,-122.4550586
208560,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1326 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 3ft,37.76320327,-122.4726791
52002,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3311 Pacific Ave,2.0,Sidewalk: Curb side : Cutout,Private,9/2/2005,5.0,,37.79138082,-122.4496977
33573,Permitted Site,Magnolia grandiflora :: Southern Magnolia,160 Bonview St,1.0,Sidewalk: Curb side : Cutout,Private,11/26/1996,,,37.7413839,-122.418011
192942,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1533 Howard St,1.0,:,Private,,3.0,Width 3ft,37.77280148,-122.4157815
230583,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3820 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,,13.0,Width 3ft,37.75463467,-122.4331071
94240,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2517 Pacific Ave,2.0,Sidewalk: Curb side : Cutout,Private,10/8/2019,3.0,3x3,37.79296121,-122.4373244
229325,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2490 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,,13.0,Width 5ft,37.75469582,-122.409417
122796,Planning Code 138.1 required,Magnolia grandiflora :: Southern Magnolia,306 Arleta Ave,1.0,Sidewalk: Curb side : Cutout,Private,11/28/2016,3.0,3x3,37.71458155,-122.4090596
138889,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,675 LINDEN ST,2.0,Sidewalk: Curb side : Cutout,Private,,4.0,Width 0ft,37.77560273,-122.4290221
130757,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2692 Broadway,15.0,Sidewalk: Property side : Yard,Private,,8.0,Width 5ft,37.79339168,-122.4410316
230094,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,61 Fair Ave,1.0,Sidewalk: Curb side : Cutout,Private,,16.0,Width 3ft,37.74523868,-122.4188901
29873,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1900X Evans Ave,15.0,Sidewalk: Curb side : Cutout,DPW,9/11/2006,3.0,4X4,37.74625199,-122.3940578
230187,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2 Belcher St,3.0,Sidewalk: Curb side : Cutout,Private,,9.0,Width 3ft,37.76912828,-122.4302993
230144,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,4363 26th St,1.0,Sidewalk: Curb side : Cutout,Private,,8.0,Width 4ft,37.74781942,-122.4373458
33673,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,630 Ivy St,1.0,Sidewalk: Curb side : Cutout,Private,12/3/1996,9.0,,37.77667929,-122.4285672
3976,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,235 Castro St,2.0,Sidewalk: Curb side : Cutout,Private,,12.0,3X3,37.76523922,-122.4353186
250317,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3800 Jackson St,5.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 3ft,37.78958643,-122.4577415
27629,Permitted Site,Magnolia grandiflora :: Southern Magnolia,2310X Taylor St,6.0,Sidewalk: Curb side : Cutout,Private,,6.0,3X3,37.80370747,-122.4148202
229524,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,568 29th St,1.0,Sidewalk: Curb side : Cutout,Private,,10.0,Width 3ft,37.74340749,-122.4326143
130594,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3555 Broderick St,2.0,Sidewalk: Curb side : Cutout,Private,,8.0,Width 3ft,37.80329482,-122.4453056
192957,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,49 Missouri St,3.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 3ft,37.76589861,-122.3967544
229458,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,380 Webster St,8.0,Sidewalk: Curb side : Cutout,Private,,4.0,Width 2ft,37.77378861,-122.4290229
71995,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,400 38th Ave,3.0,Sidewalk: Curb side : Cutout,Private,11/22/1986,3.0,,37.7812051,-122.4987128
49605,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1090 Folsom St,1.0,Sidewalk: Curb side : Cutout,Private,5/13/2003,,3x3,37.77699068,-122.40766
100155,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,421 Arguello Blvd,2.0,Sidewalk: Curb side : Cutout,Private,7/9/2012,1.0,3x3,37.78276503,-122.4590921
177344,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,92 Rotteck St,1.0,Sidewalk: Curb side : Cutout,Private,,7.0,Width 2ft,37.731399,-122.4307141
130615,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3660 Jackson St,5.0,Sidewalk: Curb side : Cutout,Private,,11.0,Width 3ft,37.78991263,-122.4551349
230837,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,263 Castro St,1.0,Sidewalk: Curb side : Cutout,Private,,13.0,Width 5ft,37.76469056,-122.435274
66972,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,67 Cook St,1.0,Sidewalk: Curb side : Cutout,Private,1/22/1992,8.0,,37.78255088,-122.4523587
59883,Permitted Site,Magnolia grandiflora :: Southern Magnolia,362 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,4/27/1984,,,37.76335555,-122.4308747
138021,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1650 OCTAVIA ST,4.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 0ft,37.78768913,-122.4267813
60590,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,601 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,1/7/1983,14.0,4x4,37.77653701,-122.4418545
130678,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2233 Lyon St,1.0,Sidewalk: Curb side : Cutout,Private,,6.0,Width 4ft,37.79154874,-122.4463139
193123,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,668 Mission St,4.0,Sidewalk: Curb side : Cutout,Private,,8.0,Width 4ft,37.78641888,-122.4019773
210328,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,835 Judah St,1.0,Sidewalk: Curb side : Cutout,Private,,5.0,Width 4ft,37.76186369,-122.4711633
210292,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,317 Lawton St,3.0,Sidewalk: Curb side : Cutout,Private,,16.0,Width 4ft,37.75835238,-122.4662602
60411,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1548 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/26/1982,11.0,,37.7318647,-122.3886667
140768,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1907 Ellis St,2.0,Sidewalk: Curb side : Cutout,Private,,14.0,Width 0ft,37.78162583,-122.4377408
131300,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3845 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,,18.0,Width 4ft,37.78874533,-122.4562741
24295,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,312 Winfield St,1.0,Sidewalk: Curb side : Cutout,DPW,,18.0,3X3,37.74094741,-122.4196784
