tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,tree_age
455,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,740X 23rd Ave,12.0,Median : Cutout,DPW,2015-06-09,3.0,8x100,37.77370591,-122.4821278,8.48
261541,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,787 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-01-16,3.0,Width 3ft,37.77438922,-122.5058177,3.87
9084,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5637 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1994-11-16,6.0,3X3,37.78017142,-122.4799502,29.04
90284,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4524 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-24,3.0,3x3,37.77533511,-122.5074413,15.6
15975,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5935 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-30,6.0,3X3,37.70836465,-122.4536885,28.42
76390,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,299X Cambridge St,5.0,Sidewalk: Curb side : Cutout,SFUSD,1984-10-26,6.0,3x3,37.72800767,-122.4189739,39.09
27800,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,799X Junipero Serra Blvd,3.0,Sidewalk: Curb side : Cutout,PUC,2001-03-17,12.0,3,37.72384381,-122.4720339,22.7
39236,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 Golden Gate Ave,7.0,Sidewalk: Curb side : Cutout,Private,1998-12-04,7.0,,37.78141413,-122.4180331,24.99
69869,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2075 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-09-09,7.0,,37.74790481,-122.5040475,23.22
144248,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,672 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-01-16,3.0,Width 4ft,37.77587951,-122.5047758,3.87
2835,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1201 California St,2.0,Sidewalk: Curb side : Cutout,Private,2015-09-16,10.0,3X3,37.79130296,-122.4143105,8.21
9026,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5344 Geary Blvd,2.0,Sidewalk: Curb side : Cutout,DPW,1993-07-21,13.0,3X3,37.78058824,-122.476983,30.36
146930,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,671 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-01-15,0.0,Width 4ft,37.77594683,-122.5038615,3.87
35256,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2354 Larkin St,1.0,Sidewalk: Curb side : Cutout,Private,1998-02-17,6.0,,37.79966918,-122.4207526,25.78
60245,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2501 Lincoln Way,1.0,Sidewalk: Curb side : Cutout,Private,1982-09-11,15.0,,37.76500525,-122.4851269,41.22
213161,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,131 Miramar Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1982-04-17,16.0,Width 4ft,37.72063031,-122.4582564,41.62
50794,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,411 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2009-04-17,3.0,3x3,37.79979578,-122.4061604,14.62
15458,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2401 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,1992-10-10,18.0,4X4,37.75837173,-122.4189381,31.14
47059,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2500 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,2002-06-12,12.0,,37.74092233,-122.4830995,21.47
85067,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1811 34th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2007-07-05,13.0,,37.75329891,-122.492597,16.41
24387,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1480X Holloway Ave,2.0,Median : Cutout,DPW,1995-10-25,6.0,5X5,37.72129883,-122.4746655,28.1
66464,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,55 Wood St,1.0,Sidewalk: Curb side : Cutout,Private,1991-01-09,9.0,,37.7830023,-122.4492775,32.89
38668,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,917 Broderick St,1.0,Sidewalk: Curb side : Cutout,Private,1998-10-01,9.0,,37.77882162,-122.4403559,25.16
44060,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,261 Santos St,1.0,Sidewalk: Curb side : Cutout,Private,2000-10-19,8.0,,37.70902901,-122.4196833,23.11
58039,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,64 Princeton St,1.0,Sidewalk: Curb side : Cutout,Private,1977-10-07,10.0,,37.72908251,-122.4162896,46.15
90254,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3202 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-22,3.0,3x3,37.77598293,-122.4932651,15.61
25344,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1503X Sunset Blvd,8.0,Sidewalk: Curb side : Cutout,DPW,2000-04-05,3.0,10,37.75893166,-122.4955965,23.65
60380,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1330 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-11-06,16.0,,37.73121896,-122.3858673,41.07
63984,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2143 Jones St,1.0,Sidewalk: Curb side : Cutout,Private,1987-10-06,14.0,,37.80111196,-122.4161478,36.15
184450,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2127 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-31,3.0,Width 0ft,37.74695087,-122.5018401,6.08
13366,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,890X Mansell St,2.0,Sidewalk: Curb side : Cutout,Private,1992-06-10,6.0,3x3,37.71941908,-122.4099431,31.47
5128,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2768 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,1992-12-16,25.0,3X3,37.73513254,-122.4338406,30.95
15928,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5750 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,1997-12-15,6.0,3X3,37.70971035,-122.4503006,25.96
13372,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,920 Mansell St,1.0,Sidewalk: Curb side : Cutout,DPW,1992-06-10,6.0,3X10,37.7192579,-122.4104449,31.47
58968,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,209 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1980-04-02,15.0,,37.78458778,-122.4614065,43.66
279,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3250 19th Ave,6.0,Sidewalk: Curb side : Cutout,DPW,1995-10-18,6.0,2,37.72972206,-122.4746173,28.12
69399,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1150 Naples St,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-09,12.0,,37.71272098,-122.4373256,29.56
55772,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2334 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-03-28,13.0,,37.74344692,-122.4928268,50.67
54015,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,830 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1979-10-11,21.0,,37.77330667,-122.494913,44.14
90987,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2849 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-11-13,3.0,3x3,37.77599494,-122.4895509,15.04
69025,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3724 Quintara St,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-05,9.0,,37.74742317,-122.5055009,29.9
38026,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1268 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07-10,22.0,,37.74151619,-122.4696567,25.39
5032,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5331 Diamond Heights Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1991-04-10,3.0,,37.74316468,-122.4367358,32.64
248401,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,721 Clayton St,2.0,Sidewalk: Curb side : Cutout,Private,1995-06-19,10.0,Width 0ft,37.768356,-122.448359,28.45
40039,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1190 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-02-03,23.0,,37.72972033,-122.3832299,24.82
72386,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,350 Jackson St,2.0,Sidewalk: Curb side : Cutout,Private,1996-03-02,3.0,3x3,37.7967244,-122.4014873,27.75
72287,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3814 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,1996-01-20,5.0,,37.77568297,-122.4997989,27.86
56861,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2601 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,1974-08-07,12.0,,37.75347337,-122.4916962,49.31
3587,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,100X Cargo Way,23.0,Sidewalk: Curb side : Cutout,Port,2006-03-01,3.0,3X3,37.74144699,-122.378814,17.75
10927,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1338X Hudson Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1990-12-05,18.0,3X3,37.7359813,-122.3833972,32.99
69040,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1477 38th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-06-01,6.0,,37.75937317,-122.4973301,27.5
77657,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,299X Cambridge St,8.0,Sidewalk: Curb side : Cutout,SFUSD,1984-10-26,6.0,3x3,37.72815711,-122.4190399,39.09
79880,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1874 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-09-09,5.0,,37.75148729,-122.5073721,23.22
65621,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,178 Ney St,1.0,Sidewalk: Curb side : Cutout,Private,1990-02-07,11.0,,37.73005841,-122.4265713,33.81
56091,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,764 47th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-06-25,14.0,,37.77404007,-122.5078681,50.43
3623,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,100X Cargo Way,59.0,Sidewalk: Curb side : Cutout,Port,2006-03-07,3.0,3X3,37.74269484,-122.381014,17.73
8781,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,3545 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1994-11-09,6.0,3X3,37.78104205,-122.4570063,29.06
8981,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5116 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1994-04-13,12.0,6x6,37.78071088,-122.4743432,29.63
11122,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2111 Hyde St,2.0,Sidewalk: Curb side : Cutout,DPW,1991-12-19,24.0,3X3,37.80036532,-122.4193749,31.95
42214,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1355 Harrison St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,10.0,,37.77192643,-122.4106684,23.44
58987,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,530 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1980-04-04,13.0,,37.77861139,-122.4608035,43.66
81182,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2119 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2004-03-27,1.0,,37.74710144,-122.5018418,19.68
63214,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,419 38th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2018-02-27,3.0,,37.78096712,-122.498851,5.75
42531,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,551 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,9.0,,37.78053882,-122.3946844,23.44
59844,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1235 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1981-10-10,14.0,,37.73006118,-122.3841966,42.14
54064,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1619-1621 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-04-27,19.0,,37.75610632,-122.5078424,51.59
5025,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5320 Diamond Heights Blvd,9.0,Sidewalk: Curb side : Cutout,Private,1992-01-06,3.0,2X2,37.7428062,-122.4367115,31.9
51247,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1526 Santiago St,1.0,Sidewalk: Curb side : Cutout,Private,2004-08-17,4.0,,37.74463388,-122.4838456,19.29
76325,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3899X Kirkham St,11.0,Sidewalk: Curb side : Cutout,SFUSD,1994-05-14,5.0,3x20,37.75811133,-122.5024502,29.55
61568,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1105 Wisconsin St,1.0,Sidewalk: Curb side : Cutout,Private,1984-08-25,15.0,,37.75344898,-122.3984716,39.26
78523,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3550 Santiago St,4.0,Sidewalk: Curb side : Cutout,Private,2000-09-09,4.0,,37.74368795,-122.5055786,23.22
84401,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1027 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,Private,2008-08-04,4.0,3x3,37.77502275,-122.4697328,15.32
68248,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3520 Pierce St,1.0,Sidewalk: Curb side : Cutout,Private,1993-08-09,9.0,,37.80306117,-122.439944,30.31
46950,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1530 43rd Ave,3.0,Sidewalk: Curb side : Cutout,SFUSD,2002-05-01,8.0,3x25,37.75811133,-122.5024502,21.58
74588,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1335 Griffith St,9.0,Sidewalk: Curb side : Cutout,Private,1998-06-13,7.0,,37.72682472,-122.3802991,25.46
53349,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2445 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,1969-09-12,15.0,,37.77619311,-122.48525,54.21
83797,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1203-1203 45th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2008-01-23,4.0,3x3,37.76389045,-122.5051745,15.85
47832,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,887 46th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2007-10-15,7.0,3x3,37.7718492,-122.506788,16.13
42647,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1800 Vallejo St,3.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,7.0,,37.79629869,-122.4271997,23.43
90296,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4725 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-24,3.0,3x3,37.77508134,-122.5095309,15.6
3506,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,201X Cargo Way,16.0,Sidewalk: Curb side : Cutout,DPW,1990-03-13,7.0,3X3,37.74214206,-122.3805246,33.72
52469,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1028@ 12th AVE Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-27,7.0,,37.77704427,-122.4698824,17.92
25425,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,201 Mansell St,6.0,Sidewalk: Curb side : Cutout,Private,1996-07-28,18.0,3X3,37.72099318,-122.4029478,27.34
47852,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1430 42nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-06-14,4.0,,37.76000724,-122.5015196,21.46
45090,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1900 Ortega St,5.0,Sidewalk: Curb side : Cutout,Private,2001-05-08,1.0,,37.75211435,-122.4842305,22.56
69008,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2118 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-06-11,6.0,,37.74700526,-122.5038365,29.47
55773,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2342 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-03-28,7.0,,37.74336701,-122.4928246,50.67
68291,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2026 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-04,9.0,,37.74860042,-122.5071741,29.9
210235,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1524 18th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1983-07-09,13.0,Width 3ft,37.7593,-122.4756692,40.39
70250,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1475 44th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1994-05-14,10.0,,37.75906568,-122.5037572,29.55
58893,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6950 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1980-02-20,19.0,,37.77979134,-122.4941235,43.78
81997,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1150 Francisco St,4.0,Sidewalk: Curb side : Cutout,SFUSD,2008-06-04,5.0,3x3,37.80343341,-122.4237346,15.49
46207,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,229 Santos St,1.0,Sidewalk: Curb side : Cutout,Private,2002-01-03,7.0,,37.70938665,-122.4195268,21.91
90233,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2738 Balboa St,3.0,Sidewalk: Curb side : Cutout,DPW,2008-04-21,3.0,3x3,37.77619825,-122.488573,15.61
6052,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1900 Eddy St,2.0,Sidewalk: Curb side : Cutout,DPW,2003-11-18,3.0,3X3,37.78062433,-122.4392291,20.03
8684,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,2925 Geary Blvd,3.0,Sidewalk: Curb side : Cutout,Private,1986-11-01,6.0,3X3,37.78194829,-122.4503144,37.08
25315,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,49 Ocean Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1996-05-06,6.0,3X3,37.72366936,-122.4369322,27.57
60355,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1219 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-11-06,15.0,3x3,37.72993619,-122.3839881,41.07
37104,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1215 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-01,7.0,3x3,37.76368568,-122.5083777,25.5
37861,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,231 Moscow St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07-07,5.0,,37.72384318,-122.425631,25.4
24765,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,301X Point Lobos Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2005-03-31,3.0,3X3,37.77985142,-122.5065721,18.67
46948,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1530 43rd Ave,1.0,Sidewalk: Curb side : Cutout,SFUSD,2002-05-01,3.0,3x25,37.75811133,-122.5024502,21.58
64184,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1150 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-08,10.0,,37.77698828,-122.4711447,35.98
8713,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3121 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1994-12-20,3.0,3X3,37.7816588,-122.4525051,28.94
87869,DPW Maintained,Pittosporum undulatum :: Victorian Box,3212 Broderick St,2.0,Sidewalk: Curb side : Cutout,Private,2008-06-13,6.0,3x3,37.80005821,-122.4445023,15.46
91009,Permitted Site,Pittosporum undulatum :: Victorian Box,251 Balboa St,3.0,Sidewalk: Curb side : Cutout,Private,2013-07-10,3.0,3x3,37.77730075,-122.4613386,10.39
142544,DPW Maintained,Pittosporum undulatum :: Victorian Box,301 FRANCISCO ST,6.0,Sidewalk: Curb side : Cutout,SFUSD,2016-03-23,26.0,Width 0ft,37.8049064,-122.4112513,7.69
73890,DPW Maintained,Pittosporum undulatum :: Victorian Box,1810 Clement St,2.0,Sidewalk: Curb side : Cutout,Private,1994-07-30,7.0,,37.78238047,-122.4788049,29.34
31668,DPW Maintained,Pittosporum undulatum :: Victorian Box,215#3 Francisco St,1.0,Sidewalk: Curb side : Cutout,Private,1995-08-26,11.0,,37.80521939,-122.4087803,28.26
91857,DPW Maintained,Pittosporum undulatum :: Victorian Box,146 Irving St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-12-10,3.0,3x3,37.76439853,-122.4593243,14.97
113259,DPW Maintained,Pittosporum undulatum :: Victorian Box,3355 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,2015-09-16,1.0,,37.80332403,-122.430093,8.21
66054,DPW Maintained,Pittosporum undulatum :: Victorian Box,25 Rico Way,1.0,Sidewalk: Curb side : Cutout,Private,1990-08-17,11.0,,37.80481393,-122.4387625,33.29
60600,DPW Maintained,Pittosporum undulatum :: Victorian Box,28 05th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1983-01-10,9.0,,37.78808724,-122.4636396,40.89
81782,DPW Maintained,Pittosporum undulatum :: Victorian Box,3031 Gough St,2.0,Sidewalk: Curb side : Cutout,Private,2007-12-21,7.0,3x3,37.80129135,-122.4279965,15.94
35251,DPW Maintained,Pittosporum undulatum :: Victorian Box,1385 Greenwich St,4.0,Sidewalk: Curb side : Cutout,Private,2011-05-25,2.0,,37.80060714,-122.4223249,12.52
52868,DPW Maintained,Pittosporum undulatum :: Victorian Box,3295 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,2006-07-13,5.0,3x3,37.78902818,-122.4469547,17.38
33119,DPW Maintained,Pittosporum undulatum :: Victorian Box,2699 Filbert St,4.0,Sidewalk: Curb side : Cutout,Private,1996-11-05,5.0,,37.79692315,-122.4436317,27.07
52787,DPW Maintained,Pittosporum undulatum :: Victorian Box,1990 Green St,3.0,Sidewalk: Curb side : Cutout,Private,2006-05-25,12.0,,37.79665494,-122.4318911,17.52
75364,DPW Maintained,Pittosporum undulatum :: Victorian Box,1335 Griffith St,2.0,Sidewalk: Curb side : Cutout,Private,1998-06-13,4.0,,37.72651613,-122.3805709,25.46
51930,DPW Maintained,Pittosporum undulatum :: Victorian Box,2641 25th St,1.0,Sidewalk: Curb side : Cutout,SFUSD,2005-07-21,10.0,3x3,37.75174973,-122.4046346,18.36
66141,DPW Maintained,Pittosporum undulatum :: Victorian Box,1873 Jefferson St,1.0,Sidewalk: Curb side : Cutout,Private,1990-08-18,8.0,,37.80464879,-122.4432512,33.28
62298,DPW Maintained,Pittosporum undulatum :: Victorian Box,123 Beaumont Ave,1.0,Sidewalk: Curb side : Cutout,Private,1985-10-10,5.0,,37.77954357,-122.4547697,38.14
61433,DPW Maintained,Pittosporum undulatum :: Victorian Box,425 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-31,8.0,,37.77677115,-122.4234451,29.83
79736,DPW Maintained,Pittosporum undulatum :: Victorian Box,705 Natoma St,1.0,Sidewalk: Curb side : Cutout,Private,2002-02-09,7.0,,37.77629532,-122.4125553,21.8
50689,DPW Maintained,Pittosporum undulatum :: Victorian Box,1 Harrison St,4.0,Sidewalk: Curb side : Cutout,Private,2004-06-12,6.0,,37.78896499,-122.3890973,19.47
49358,DPW Maintained,Pittosporum undulatum :: Victorian Box,1875@ EVANS Marin St,5.0,Sidewalk: Curb side : Cutout,Private,2003-03-07,6.0,,37.74842674,-122.3941668,20.73
19154,Section 143,Pittosporum undulatum :: Victorian Box,64 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-30,3.0,3x3,37.76823395,-122.4313627,8.92
73549,DPW Maintained,Pittosporum undulatum :: Victorian Box,2174 Sutter St,1.0,Sidewalk: Curb side : Cutout,Private,2013-08-20,9.0,5x9,37.78580186,-122.4361106,10.28
10164,DPW Maintained,Pittosporum undulatum :: Victorian Box,1015 Guerrero St,1.0,Sidewalk: Curb side : Cutout,Private,1990-06-13,12.0,2x2,37.75459297,-122.4230108,33.46
92967,DPW Maintained,Pittosporum undulatum :: Victorian Box,3022 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,2016-11-23,3.0,4x4,37.78959205,-122.4435442,7.02
65962,DPW Maintained,Pittosporum undulatum :: Victorian Box,2607 24th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1990-06-21,12.0,,37.73889094,-122.4808555,33.44
75439,DPW Maintained,Pittosporum undulatum :: Victorian Box,1335 Griffith St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-13,8.0,,37.72646655,-122.3806092,25.46
30818,DPW Maintained,Pittosporum undulatum :: Victorian Box,151 Lippard Ave,10.0,Sidewalk: Curb side : Cutout,DPW,1995-02-06,9.0,,37.73326878,-122.4359823,28.81
9588,DPW Maintained,Pittosporum undulatum :: Victorian Box,1311 Golden Gate Ave,2.0,Sidewalk: Curb side : Cutout,DPW,1990-04-06,10.0,3X3,37.77945932,-122.4321303,33.65
63470,DPW Maintained,Pittosporum undulatum :: Victorian Box,2247 Turk Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-19,7.0,,37.77861661,-122.4462231,36.7
8002,DPW Maintained,Pittosporum undulatum :: Victorian Box,390X Fulton St,2.0,Sidewalk: Curb side : Cutout,DPW,1989-11-15,9.0,3X3,37.77883758,-122.4231916,34.04
20173,DPW Maintained,Pittosporum undulatum :: Victorian Box,1200X Steiner St,2.0,Sidewalk: Curb side : Cutout,DPW,1991-01-02,6.0,3X3,37.780523,-122.4337626,32.91
62192,DPW Maintained,Pittosporum undulatum :: Victorian Box,129 Santa Ynez Ave,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-20,14.0,,37.72485103,-122.4407694,38.19
30826,DPW Maintained,Pittosporum undulatum :: Victorian Box,151 Lippard Ave,5.0,Sidewalk: Curb side : Cutout,DPW,1995-02-06,1.0,,37.73297401,-122.43607,28.81
70582,DPW Maintained,Pittosporum undulatum :: Victorian Box,378 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-07-30,11.0,,37.7808241,-122.4793378,29.34
235024,DPW Maintained,Pittosporum undulatum :: Victorian Box,553 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,1986-01-11,12.0,Width 3ft,37.75473385,-122.4387663,37.88
